Markers,Contig,Japan,Status,Population
1195,TRINITY_DN34621_c2_g2_i1_157,0.9375,Non-Outlier,Japan
5407,TRINITY_DN34621_c2_g2_i1_157,0.8,Non-Outlier,Philippines
9619,TRINITY_DN34621_c2_g2_i1_157,0.5,Non-Outlier,Indonesia
1196,TRINITY_DN34621_c2_g2_i1_166,0.9375,Non-Outlier,Japan
5408,TRINITY_DN34621_c2_g2_i1_166,0.8,Non-Outlier,Philippines
9620,TRINITY_DN34621_c2_g2_i1_166,0.5,Non-Outlier,Indonesia
1197,TRINITY_DN34621_c2_g2_i1_175,0.9375,Non-Outlier,Japan
5409,TRINITY_DN34621_c2_g2_i1_175,0.8,Non-Outlier,Philippines
9621,TRINITY_DN34621_c2_g2_i1_175,0.571428571,Non-Outlier,Indonesia
1198,TRINITY_DN34646_c0_g2_i1_785,0.9375,Non-Outlier,Japan
5410,TRINITY_DN34646_c0_g2_i1_785,0.65,Non-Outlier,Philippines
9622,TRINITY_DN34646_c0_g2_i1_785,0.714285714,Non-Outlier,Indonesia
1199,TRINITY_DN34647_c0_g2_i1_335,0.125,Non-Outlier,Japan
5411,TRINITY_DN34647_c0_g2_i1_335,0.1,Non-Outlier,Philippines
9623,TRINITY_DN34647_c0_g2_i1_335,0,Non-Outlier,Indonesia
1200,TRINITY_DN34661_c0_g1_i1_420,0.875,Non-Outlier,Japan
5412,TRINITY_DN34661_c0_g1_i1_420,0.45,Non-Outlier,Philippines
9624,TRINITY_DN34661_c0_g1_i1_420,0.5,Non-Outlier,Indonesia
1201,TRINITY_DN34661_c0_g1_i1_508,0.875,Non-Outlier,Japan
5413,TRINITY_DN34661_c0_g1_i1_508,0.85,Non-Outlier,Philippines
9625,TRINITY_DN34661_c0_g1_i1_508,1,Non-Outlier,Indonesia
1202,TRINITY_DN34661_c0_g1_i1_510,0.875,Non-Outlier,Japan
5414,TRINITY_DN34661_c0_g1_i1_510,0.85,Non-Outlier,Philippines
9626,TRINITY_DN34661_c0_g1_i1_510,1,Non-Outlier,Indonesia
1203,TRINITY_DN34661_c0_g1_i1_837,1,Non-Outlier,Japan
5415,TRINITY_DN34661_c0_g1_i1_837,0.9,Non-Outlier,Philippines
9627,TRINITY_DN34661_c0_g1_i1_837,1,Non-Outlier,Indonesia
1204,TRINITY_DN34670_c0_g1_i1_139,0.9375,Non-Outlier,Japan
5416,TRINITY_DN34670_c0_g1_i1_139,0.95,Non-Outlier,Philippines
9628,TRINITY_DN34670_c0_g1_i1_139,0.785714286,Non-Outlier,Indonesia
1205,TRINITY_DN34670_c0_g1_i1_226,0.1875,Non-Outlier,Japan
5417,TRINITY_DN34670_c0_g1_i1_226,0.15,Non-Outlier,Philippines
9629,TRINITY_DN34670_c0_g1_i1_226,0.071428571,Non-Outlier,Indonesia
1206,TRINITY_DN34670_c0_g1_i1_308,0.875,Non-Outlier,Japan
5418,TRINITY_DN34670_c0_g1_i1_308,0.85,Non-Outlier,Philippines
9630,TRINITY_DN34670_c0_g1_i1_308,1,Non-Outlier,Indonesia
1207,TRINITY_DN34708_c0_g2_i1_607,1,Non-Outlier,Japan
5419,TRINITY_DN34708_c0_g2_i1_607,0.95,Non-Outlier,Philippines
9631,TRINITY_DN34708_c0_g2_i1_607,0.928571429,Non-Outlier,Indonesia
1208,TRINITY_DN34722_c0_g2_i1_297,1,Non-Outlier,Japan
5420,TRINITY_DN34722_c0_g2_i1_297,0.85,Non-Outlier,Philippines
9632,TRINITY_DN34722_c0_g2_i1_297,0.785714286,Non-Outlier,Indonesia
1209,TRINITY_DN34722_c1_g2_i1_63,0.0625,Non-Outlier,Japan
5421,TRINITY_DN34722_c1_g2_i1_63,0.05,Non-Outlier,Philippines
9633,TRINITY_DN34722_c1_g2_i1_63,0,Non-Outlier,Indonesia
1210,TRINITY_DN34724_c0_g1_i1_135,1,Non-Outlier,Japan
5422,TRINITY_DN34724_c0_g1_i1_135,1,Non-Outlier,Philippines
9634,TRINITY_DN34724_c0_g1_i1_135,0.785714286,Non-Outlier,Indonesia
1212,TRINITY_DN34728_c1_g1_i1_255,1,Non-Outlier,Japan
5424,TRINITY_DN34728_c1_g1_i1_255,1,Non-Outlier,Philippines
9636,TRINITY_DN34728_c1_g1_i1_255,0.857142857,Non-Outlier,Indonesia
1213,TRINITY_DN34728_c1_g1_i1_345,0.9375,Non-Outlier,Japan
5425,TRINITY_DN34728_c1_g1_i1_345,0.95,Non-Outlier,Philippines
9637,TRINITY_DN34728_c1_g1_i1_345,0.857142857,Non-Outlier,Indonesia
1214,TRINITY_DN34728_c1_g1_i1_348,1,Non-Outlier,Japan
5426,TRINITY_DN34728_c1_g1_i1_348,1,Non-Outlier,Philippines
9638,TRINITY_DN34728_c1_g1_i1_348,0.857142857,Non-Outlier,Indonesia
1216,TRINITY_DN34772_c0_g1_i1_243,0.0625,Non-Outlier,Japan
5428,TRINITY_DN34772_c0_g1_i1_243,0.05,Non-Outlier,Philippines
9640,TRINITY_DN34772_c0_g1_i1_243,0,Non-Outlier,Indonesia
1215,TRINITY_DN34772_c0_g1_i1_86,1,Non-Outlier,Japan
5427,TRINITY_DN34772_c0_g1_i1_86,0.9,Non-Outlier,Philippines
9639,TRINITY_DN34772_c0_g1_i1_86,1,Non-Outlier,Indonesia
1217,TRINITY_DN34860_c0_g3_i1_146,0.125,Non-Outlier,Japan
5429,TRINITY_DN34860_c0_g3_i1_146,0.05,Non-Outlier,Philippines
9641,TRINITY_DN34860_c0_g3_i1_146,0.071428571,Non-Outlier,Indonesia
1218,TRINITY_DN34860_c0_g3_i1_147,0.75,Non-Outlier,Japan
5430,TRINITY_DN34860_c0_g3_i1_147,0.6,Non-Outlier,Philippines
9642,TRINITY_DN34860_c0_g3_i1_147,0.642857143,Non-Outlier,Indonesia
1219,TRINITY_DN34866_c0_g1_i1_524,1,Non-Outlier,Japan
5431,TRINITY_DN34866_c0_g1_i1_524,0.9,Non-Outlier,Philippines
9643,TRINITY_DN34866_c0_g1_i1_524,1,Non-Outlier,Indonesia
1220,TRINITY_DN34875_c0_g1_i1_749,0.375,Non-Outlier,Japan
5432,TRINITY_DN34875_c0_g1_i1_749,0.15,Non-Outlier,Philippines
9644,TRINITY_DN34875_c0_g1_i1_749,0.214285714,Non-Outlier,Indonesia
1221,TRINITY_DN34895_c0_g5_i1_238,0.25,Non-Outlier,Japan
5433,TRINITY_DN34895_c0_g5_i1_238,0.2,Non-Outlier,Philippines
9645,TRINITY_DN34895_c0_g5_i1_238,0.142857143,Non-Outlier,Indonesia
1222,TRINITY_DN34895_c0_g5_i1_255,0.75,Non-Outlier,Japan
5434,TRINITY_DN34895_c0_g5_i1_255,0.65,Non-Outlier,Philippines
9646,TRINITY_DN34895_c0_g5_i1_255,0.5,Non-Outlier,Indonesia
1223,TRINITY_DN34895_c0_g5_i1_273,0.1875,Non-Outlier,Japan
5435,TRINITY_DN34895_c0_g5_i1_273,0,Non-Outlier,Philippines
9647,TRINITY_DN34895_c0_g5_i1_273,0,Non-Outlier,Indonesia
1224,TRINITY_DN34895_c0_g5_i1_319,0.875,Non-Outlier,Japan
5436,TRINITY_DN34895_c0_g5_i1_319,0.85,Non-Outlier,Philippines
9648,TRINITY_DN34895_c0_g5_i1_319,1,Non-Outlier,Indonesia
1225,TRINITY_DN34895_c0_g5_i1_320,1,Non-Outlier,Japan
5437,TRINITY_DN34895_c0_g5_i1_320,0.85,Non-Outlier,Philippines
9649,TRINITY_DN34895_c0_g5_i1_320,1,Non-Outlier,Indonesia
1226,TRINITY_DN34895_c0_g5_i1_340,0.9375,Non-Outlier,Japan
5438,TRINITY_DN34895_c0_g5_i1_340,0.95,Non-Outlier,Philippines
9650,TRINITY_DN34895_c0_g5_i1_340,0.857142857,Non-Outlier,Indonesia
1227,TRINITY_DN34895_c0_g5_i1_351,0.4375,Non-Outlier,Japan
5439,TRINITY_DN34895_c0_g5_i1_351,0.3,Non-Outlier,Philippines
9651,TRINITY_DN34895_c0_g5_i1_351,0.285714286,Non-Outlier,Indonesia
1228,TRINITY_DN34895_c0_g6_i1_173,0.4375,Non-Outlier,Japan
5440,TRINITY_DN34895_c0_g6_i1_173,0.25,Non-Outlier,Philippines
9652,TRINITY_DN34895_c0_g6_i1_173,0.357142857,Non-Outlier,Indonesia
1249,TRINITY_DN34928_c0_g1_i1_1128,1,Non-Outlier,Japan
5461,TRINITY_DN34928_c0_g1_i1_1128,0.95,Non-Outlier,Philippines
9673,TRINITY_DN34928_c0_g1_i1_1128,0.857142857,Non-Outlier,Indonesia
1229,TRINITY_DN34928_c0_g1_i1_113,0.8125,Non-Outlier,Japan
5441,TRINITY_DN34928_c0_g1_i1_113,0.65,Non-Outlier,Philippines
9653,TRINITY_DN34928_c0_g1_i1_113,0.714285714,Non-Outlier,Indonesia
1250,TRINITY_DN34928_c0_g1_i1_1201,0.5,Non-Outlier,Japan
5462,TRINITY_DN34928_c0_g1_i1_1201,0.3,Non-Outlier,Philippines
9674,TRINITY_DN34928_c0_g1_i1_1201,0.214285714,Non-Outlier,Indonesia
1251,TRINITY_DN34928_c0_g1_i1_1205,0.8125,Non-Outlier,Japan
5463,TRINITY_DN34928_c0_g1_i1_1205,0.75,Non-Outlier,Philippines
9675,TRINITY_DN34928_c0_g1_i1_1205,0.785714286,Non-Outlier,Indonesia
1252,TRINITY_DN34928_c0_g1_i1_1206,0.5625,Non-Outlier,Japan
5464,TRINITY_DN34928_c0_g1_i1_1206,0.5,Non-Outlier,Philippines
9676,TRINITY_DN34928_c0_g1_i1_1206,0.5,Non-Outlier,Indonesia
1230,TRINITY_DN34928_c0_g1_i1_127,0.6875,Non-Outlier,Japan
5442,TRINITY_DN34928_c0_g1_i1_127,0.65,Non-Outlier,Philippines
9654,TRINITY_DN34928_c0_g1_i1_127,0.928571429,Non-Outlier,Indonesia
1231,TRINITY_DN34928_c0_g1_i1_151,0.5625,Non-Outlier,Japan
5443,TRINITY_DN34928_c0_g1_i1_151,0.7,Non-Outlier,Philippines
9655,TRINITY_DN34928_c0_g1_i1_151,0.428571429,Non-Outlier,Indonesia
1232,TRINITY_DN34928_c0_g1_i1_153,0.5625,Non-Outlier,Japan
5444,TRINITY_DN34928_c0_g1_i1_153,0.7,Non-Outlier,Philippines
9656,TRINITY_DN34928_c0_g1_i1_153,0.428571429,Non-Outlier,Indonesia
1233,TRINITY_DN34928_c0_g1_i1_187,0.5,Non-Outlier,Japan
5445,TRINITY_DN34928_c0_g1_i1_187,0.5,Non-Outlier,Philippines
9657,TRINITY_DN34928_c0_g1_i1_187,0.071428571,Non-Outlier,Indonesia
1234,TRINITY_DN34928_c0_g1_i1_289,1,Non-Outlier,Japan
5446,TRINITY_DN34928_c0_g1_i1_289,0.9,Non-Outlier,Philippines
9658,TRINITY_DN34928_c0_g1_i1_289,1,Non-Outlier,Indonesia
1235,TRINITY_DN34928_c0_g1_i1_519,0.875,Non-Outlier,Japan
5447,TRINITY_DN34928_c0_g1_i1_519,0.75,Non-Outlier,Philippines
9659,TRINITY_DN34928_c0_g1_i1_519,0.785714286,Non-Outlier,Indonesia
1236,TRINITY_DN34928_c0_g1_i1_547,0.6875,Non-Outlier,Japan
5448,TRINITY_DN34928_c0_g1_i1_547,0.55,Non-Outlier,Philippines
9660,TRINITY_DN34928_c0_g1_i1_547,0.857142857,Non-Outlier,Indonesia
1237,TRINITY_DN34928_c0_g1_i1_569,1,Non-Outlier,Japan
5449,TRINITY_DN34928_c0_g1_i1_569,0.95,Non-Outlier,Philippines
9661,TRINITY_DN34928_c0_g1_i1_569,0.928571429,Non-Outlier,Indonesia
1238,TRINITY_DN34928_c0_g1_i1_745,0.9375,Non-Outlier,Japan
5450,TRINITY_DN34928_c0_g1_i1_745,0.8,Non-Outlier,Philippines
9662,TRINITY_DN34928_c0_g1_i1_745,0.928571429,Non-Outlier,Indonesia
1239,TRINITY_DN34928_c0_g1_i1_748,0.25,Non-Outlier,Japan
5451,TRINITY_DN34928_c0_g1_i1_748,0.1,Non-Outlier,Philippines
9663,TRINITY_DN34928_c0_g1_i1_748,0.214285714,Non-Outlier,Indonesia
1240,TRINITY_DN34928_c0_g1_i1_782,0.9375,Non-Outlier,Japan
5452,TRINITY_DN34928_c0_g1_i1_782,0.9,Non-Outlier,Philippines
9664,TRINITY_DN34928_c0_g1_i1_782,1,Non-Outlier,Indonesia
1241,TRINITY_DN34928_c0_g1_i1_794,1,Non-Outlier,Japan
5453,TRINITY_DN34928_c0_g1_i1_794,1,Non-Outlier,Philippines
9665,TRINITY_DN34928_c0_g1_i1_794,0.857142857,Non-Outlier,Indonesia
1242,TRINITY_DN34928_c0_g1_i1_809,0.1875,Non-Outlier,Japan
5454,TRINITY_DN34928_c0_g1_i1_809,0.05,Non-Outlier,Philippines
9666,TRINITY_DN34928_c0_g1_i1_809,0,Non-Outlier,Indonesia
1243,TRINITY_DN34928_c0_g1_i1_860,0.25,Non-Outlier,Japan
5455,TRINITY_DN34928_c0_g1_i1_860,0.2,Non-Outlier,Philippines
9667,TRINITY_DN34928_c0_g1_i1_860,0,Non-Outlier,Indonesia
1244,TRINITY_DN34928_c0_g1_i1_896,0.3125,Non-Outlier,Japan
5456,TRINITY_DN34928_c0_g1_i1_896,0.1,Non-Outlier,Philippines
9668,TRINITY_DN34928_c0_g1_i1_896,0.214285714,Non-Outlier,Indonesia
1245,TRINITY_DN34928_c0_g1_i1_919,0.8125,Non-Outlier,Japan
5457,TRINITY_DN34928_c0_g1_i1_919,0.65,Non-Outlier,Philippines
9669,TRINITY_DN34928_c0_g1_i1_919,0.642857143,Non-Outlier,Indonesia
1246,TRINITY_DN34928_c0_g1_i1_976,0.875,Non-Outlier,Japan
5458,TRINITY_DN34928_c0_g1_i1_976,0.75,Non-Outlier,Philippines
9670,TRINITY_DN34928_c0_g1_i1_976,0.857142857,Non-Outlier,Indonesia
1247,TRINITY_DN34928_c0_g1_i1_993,0.8125,Non-Outlier,Japan
5459,TRINITY_DN34928_c0_g1_i1_993,0.7,Non-Outlier,Philippines
9671,TRINITY_DN34928_c0_g1_i1_993,0.785714286,Non-Outlier,Indonesia
1248,TRINITY_DN34928_c0_g1_i1_999,0.8125,Non-Outlier,Japan
5460,TRINITY_DN34928_c0_g1_i1_999,0.7,Non-Outlier,Philippines
9672,TRINITY_DN34928_c0_g1_i1_999,0.785714286,Non-Outlier,Indonesia
1256,TRINITY_DN34931_c0_g1_i1_1004,0.3125,Non-Outlier,Japan
5468,TRINITY_DN34931_c0_g1_i1_1004,0.1,Non-Outlier,Philippines
9680,TRINITY_DN34931_c0_g1_i1_1004,0.071428571,Non-Outlier,Indonesia
1253,TRINITY_DN34931_c0_g1_i1_962,0.875,Non-Outlier,Japan
5465,TRINITY_DN34931_c0_g1_i1_962,0.75,Non-Outlier,Philippines
9677,TRINITY_DN34931_c0_g1_i1_962,0.571428571,Non-Outlier,Indonesia
1254,TRINITY_DN34931_c0_g1_i1_965,0.875,Non-Outlier,Japan
5466,TRINITY_DN34931_c0_g1_i1_965,0.75,Non-Outlier,Philippines
9678,TRINITY_DN34931_c0_g1_i1_965,0.571428571,Non-Outlier,Indonesia
1255,TRINITY_DN34931_c0_g1_i1_983,0.9375,Non-Outlier,Japan
5467,TRINITY_DN34931_c0_g1_i1_983,0.95,Non-Outlier,Philippines
9679,TRINITY_DN34931_c0_g1_i1_983,0.642857143,Non-Outlier,Indonesia
1258,TRINITY_DN34972_c0_g1_i1_1213,0.9375,Non-Outlier,Japan
5470,TRINITY_DN34972_c0_g1_i1_1213,1,Non-Outlier,Philippines
9682,TRINITY_DN34972_c0_g1_i1_1213,0.785714286,Non-Outlier,Indonesia
1259,TRINITY_DN34972_c0_g1_i1_1252,0.9375,Non-Outlier,Japan
5471,TRINITY_DN34972_c0_g1_i1_1252,0.95,Non-Outlier,Philippines
9683,TRINITY_DN34972_c0_g1_i1_1252,0.785714286,Non-Outlier,Indonesia
1257,TRINITY_DN34972_c0_g1_i1_949,0.0625,Non-Outlier,Japan
5469,TRINITY_DN34972_c0_g1_i1_949,0.05,Non-Outlier,Philippines
9681,TRINITY_DN34972_c0_g1_i1_949,0,Non-Outlier,Indonesia
1261,TRINITY_DN34987_c0_g2_i1_187,0.125,Non-Outlier,Japan
5473,TRINITY_DN34987_c0_g2_i1_187,0,Non-Outlier,Philippines
9685,TRINITY_DN34987_c0_g2_i1_187,0.071428571,Non-Outlier,Indonesia
1262,TRINITY_DN34987_c0_g2_i1_271,0.0625,Non-Outlier,Japan
5474,TRINITY_DN34987_c0_g2_i1_271,0.05,Non-Outlier,Philippines
9686,TRINITY_DN34987_c0_g2_i1_271,0,Non-Outlier,Indonesia
1263,TRINITY_DN34987_c0_g2_i1_388,0.9375,Non-Outlier,Japan
5475,TRINITY_DN34987_c0_g2_i1_388,0.95,Non-Outlier,Philippines
9687,TRINITY_DN34987_c0_g2_i1_388,0.928571429,Non-Outlier,Indonesia
1260,TRINITY_DN34987_c0_g2_i1_91,1,Non-Outlier,Japan
5472,TRINITY_DN34987_c0_g2_i1_91,0.9,Non-Outlier,Philippines
9684,TRINITY_DN34987_c0_g2_i1_91,0.928571429,Non-Outlier,Indonesia
1266,TRINITY_DN34989_c0_g1_i1_1610,1,Non-Outlier,Japan
5478,TRINITY_DN34989_c0_g1_i1_1610,0.9,Non-Outlier,Philippines
9690,TRINITY_DN34989_c0_g1_i1_1610,0.714285714,Non-Outlier,Indonesia
1264,TRINITY_DN34989_c0_g1_i1_620,0.0625,Non-Outlier,Japan
5476,TRINITY_DN34989_c0_g1_i1_620,0.05,Non-Outlier,Philippines
9688,TRINITY_DN34989_c0_g1_i1_620,0,Non-Outlier,Indonesia
1265,TRINITY_DN34989_c0_g1_i1_997,0.3125,Non-Outlier,Japan
5477,TRINITY_DN34989_c0_g1_i1_997,0.25,Non-Outlier,Philippines
9689,TRINITY_DN34989_c0_g1_i1_997,0.071428571,Non-Outlier,Indonesia
1267,TRINITY_DN34991_c0_g2_i1_585,0.9375,Non-Outlier,Japan
5479,TRINITY_DN34991_c0_g2_i1_585,0.65,Non-Outlier,Philippines
9691,TRINITY_DN34991_c0_g2_i1_585,0.642857143,Non-Outlier,Indonesia
1268,TRINITY_DN35003_c0_g1_i1_526,1,Non-Outlier,Japan
5480,TRINITY_DN35003_c0_g1_i1_526,0.95,Non-Outlier,Philippines
9692,TRINITY_DN35003_c0_g1_i1_526,0.857142857,Non-Outlier,Indonesia
1269,TRINITY_DN35026_c0_g1_i1_1327,1,Non-Outlier,Japan
5481,TRINITY_DN35026_c0_g1_i1_1327,0.9,Non-Outlier,Philippines
9693,TRINITY_DN35026_c0_g1_i1_1327,1,Non-Outlier,Indonesia
1270,TRINITY_DN35026_c0_g1_i1_1417,0.25,Non-Outlier,Japan
5482,TRINITY_DN35026_c0_g1_i1_1417,0.1,Non-Outlier,Philippines
9694,TRINITY_DN35026_c0_g1_i1_1417,0,Non-Outlier,Indonesia
1271,TRINITY_DN35026_c0_g1_i1_1462,0.4375,Non-Outlier,Japan
5483,TRINITY_DN35026_c0_g1_i1_1462,0.1,Non-Outlier,Philippines
9695,TRINITY_DN35026_c0_g1_i1_1462,0,Non-Outlier,Indonesia
1272,TRINITY_DN35026_c0_g1_i1_1495,0.5,Non-Outlier,Japan
5484,TRINITY_DN35026_c0_g1_i1_1495,0.3,Non-Outlier,Philippines
9696,TRINITY_DN35026_c0_g1_i1_1495,0.142857143,Non-Outlier,Indonesia
1273,TRINITY_DN35026_c0_g1_i1_1570,0.5625,Non-Outlier,Japan
5485,TRINITY_DN35026_c0_g1_i1_1570,0.4,Non-Outlier,Philippines
9697,TRINITY_DN35026_c0_g1_i1_1570,0.142857143,Non-Outlier,Indonesia
1277,TRINITY_DN35027_c1_g1_i1_1105,0.0625,Non-Outlier,Japan
5489,TRINITY_DN35027_c1_g1_i1_1105,0.05,Non-Outlier,Philippines
9701,TRINITY_DN35027_c1_g1_i1_1105,0,Non-Outlier,Indonesia
1274,TRINITY_DN35027_c1_g1_i1_348,0.0625,Non-Outlier,Japan
5486,TRINITY_DN35027_c1_g1_i1_348,0.05,Non-Outlier,Philippines
9698,TRINITY_DN35027_c1_g1_i1_348,0,Non-Outlier,Indonesia
1275,TRINITY_DN35027_c1_g1_i1_471,0.25,Non-Outlier,Japan
5487,TRINITY_DN35027_c1_g1_i1_471,0.15,Non-Outlier,Philippines
9699,TRINITY_DN35027_c1_g1_i1_471,0.142857143,Non-Outlier,Indonesia
1276,TRINITY_DN35027_c1_g1_i1_478,0.9375,Non-Outlier,Japan
5488,TRINITY_DN35027_c1_g1_i1_478,0.95,Non-Outlier,Philippines
9700,TRINITY_DN35027_c1_g1_i1_478,0.857142857,Non-Outlier,Indonesia
1278,TRINITY_DN35039_c1_g1_i1_166,0.9375,Non-Outlier,Japan
5490,TRINITY_DN35039_c1_g1_i1_166,0.95,Non-Outlier,Philippines
9702,TRINITY_DN35039_c1_g1_i1_166,0.928571429,Non-Outlier,Indonesia
1279,TRINITY_DN35039_c1_g1_i1_167,0.9375,Non-Outlier,Japan
5491,TRINITY_DN35039_c1_g1_i1_167,1,Non-Outlier,Philippines
9703,TRINITY_DN35039_c1_g1_i1_167,0.928571429,Non-Outlier,Indonesia
1280,TRINITY_DN35039_c1_g1_i1_204,1,Non-Outlier,Japan
5492,TRINITY_DN35039_c1_g1_i1_204,0.95,Non-Outlier,Philippines
9704,TRINITY_DN35039_c1_g1_i1_204,0.928571429,Non-Outlier,Indonesia
1281,TRINITY_DN35039_c1_g1_i1_737,0.4375,Non-Outlier,Japan
5493,TRINITY_DN35039_c1_g1_i1_737,0.35,Non-Outlier,Philippines
9705,TRINITY_DN35039_c1_g1_i1_737,0.214285714,Non-Outlier,Indonesia
1282,TRINITY_DN35067_c1_g1_i1_433,0.9375,Non-Outlier,Japan
5494,TRINITY_DN35067_c1_g1_i1_433,0.95,Non-Outlier,Philippines
9706,TRINITY_DN35067_c1_g1_i1_433,0.928571429,Non-Outlier,Indonesia
1283,TRINITY_DN35070_c0_g1_i1_326,0.9375,Non-Outlier,Japan
5495,TRINITY_DN35070_c0_g1_i1_326,0.9,Non-Outlier,Philippines
9707,TRINITY_DN35070_c0_g1_i1_326,0.857142857,Non-Outlier,Indonesia
1284,TRINITY_DN35070_c0_g1_i1_402,1,Non-Outlier,Japan
5496,TRINITY_DN35070_c0_g1_i1_402,0.85,Non-Outlier,Philippines
9708,TRINITY_DN35070_c0_g1_i1_402,1,Non-Outlier,Indonesia
1285,TRINITY_DN35070_c0_g1_i1_473,0.125,Non-Outlier,Japan
5497,TRINITY_DN35070_c0_g1_i1_473,0.05,Non-Outlier,Philippines
9709,TRINITY_DN35070_c0_g1_i1_473,0,Non-Outlier,Indonesia
1286,TRINITY_DN35070_c0_g1_i1_521,0.5625,Non-Outlier,Japan
5498,TRINITY_DN35070_c0_g1_i1_521,0.4,Non-Outlier,Philippines
9710,TRINITY_DN35070_c0_g1_i1_521,0.5,Non-Outlier,Indonesia
1287,TRINITY_DN35070_c0_g1_i1_557,0.25,Non-Outlier,Japan
5499,TRINITY_DN35070_c0_g1_i1_557,0.05,Non-Outlier,Philippines
9711,TRINITY_DN35070_c0_g1_i1_557,0.071428571,Non-Outlier,Indonesia
1288,TRINITY_DN35070_c0_g1_i1_580,1,Non-Outlier,Japan
5500,TRINITY_DN35070_c0_g1_i1_580,0.95,Non-Outlier,Philippines
9712,TRINITY_DN35070_c0_g1_i1_580,0.857142857,Non-Outlier,Indonesia
1289,TRINITY_DN35070_c0_g1_i1_629,0.125,Non-Outlier,Japan
5501,TRINITY_DN35070_c0_g1_i1_629,0.05,Non-Outlier,Philippines
9713,TRINITY_DN35070_c0_g1_i1_629,0.071428571,Non-Outlier,Indonesia
1290,TRINITY_DN35070_c0_g1_i1_636,1,Non-Outlier,Japan
5502,TRINITY_DN35070_c0_g1_i1_636,0.6,Non-Outlier,Philippines
9714,TRINITY_DN35070_c0_g1_i1_636,0.714285714,Non-Outlier,Indonesia
1291,TRINITY_DN35091_c1_g1_i1_149,1,Non-Outlier,Japan
5503,TRINITY_DN35091_c1_g1_i1_149,0.9,Non-Outlier,Philippines
9715,TRINITY_DN35091_c1_g1_i1_149,0.785714286,Non-Outlier,Indonesia
1292,TRINITY_DN35091_c1_g1_i1_569,1,Non-Outlier,Japan
5504,TRINITY_DN35091_c1_g1_i1_569,0.85,Non-Outlier,Philippines
9716,TRINITY_DN35091_c1_g1_i1_569,0.857142857,Non-Outlier,Indonesia
1293,TRINITY_DN35091_c1_g1_i2_216,1,Non-Outlier,Japan
5505,TRINITY_DN35091_c1_g1_i2_216,0.9,Non-Outlier,Philippines
9717,TRINITY_DN35091_c1_g1_i2_216,0.857142857,Non-Outlier,Indonesia
1294,TRINITY_DN35091_c1_g1_i2_217,1,Non-Outlier,Japan
5506,TRINITY_DN35091_c1_g1_i2_217,0.9,Non-Outlier,Philippines
9718,TRINITY_DN35091_c1_g1_i2_217,0.857142857,Non-Outlier,Indonesia
1295,TRINITY_DN35091_c1_g1_i2_225,1,Non-Outlier,Japan
5507,TRINITY_DN35091_c1_g1_i2_225,0.9,Non-Outlier,Philippines
9719,TRINITY_DN35091_c1_g1_i2_225,0.857142857,Non-Outlier,Indonesia
1296,TRINITY_DN35091_c1_g1_i2_240,1,Non-Outlier,Japan
5508,TRINITY_DN35091_c1_g1_i2_240,0.9,Non-Outlier,Philippines
9720,TRINITY_DN35091_c1_g1_i2_240,0.857142857,Non-Outlier,Indonesia
1297,TRINITY_DN35130_c0_g1_i1_1269,0.375,Non-Outlier,Japan
5509,TRINITY_DN35130_c0_g1_i1_1269,0.3,Non-Outlier,Philippines
9721,TRINITY_DN35130_c0_g1_i1_1269,0.071428571,Non-Outlier,Indonesia
1298,TRINITY_DN35130_c0_g1_i1_1340,0.5,Non-Outlier,Japan
5510,TRINITY_DN35130_c0_g1_i1_1340,0.45,Non-Outlier,Philippines
9722,TRINITY_DN35130_c0_g1_i1_1340,0.714285714,Non-Outlier,Indonesia
1299,TRINITY_DN35208_c0_g1_i1_1015,1,Non-Outlier,Japan
5511,TRINITY_DN35208_c0_g1_i1_1015,0.95,Non-Outlier,Philippines
9723,TRINITY_DN35208_c0_g1_i1_1015,0.928571429,Non-Outlier,Indonesia
1300,TRINITY_DN35208_c0_g1_i1_1120,0.1875,Non-Outlier,Japan
5512,TRINITY_DN35208_c0_g1_i1_1120,0.4,Non-Outlier,Philippines
9724,TRINITY_DN35208_c0_g1_i1_1120,0.142857143,Non-Outlier,Indonesia
1301,TRINITY_DN35208_c0_g1_i1_1213,1,Non-Outlier,Japan
5513,TRINITY_DN35208_c0_g1_i1_1213,0.9,Non-Outlier,Philippines
9725,TRINITY_DN35208_c0_g1_i1_1213,1,Non-Outlier,Indonesia
1302,TRINITY_DN35209_c1_g1_i1_1350,1,Non-Outlier,Japan
5514,TRINITY_DN35209_c1_g1_i1_1350,0.9,Non-Outlier,Philippines
9726,TRINITY_DN35209_c1_g1_i1_1350,1,Non-Outlier,Indonesia
1303,TRINITY_DN35209_c1_g1_i1_1393,0.9375,Non-Outlier,Japan
5515,TRINITY_DN35209_c1_g1_i1_1393,0.9,Non-Outlier,Philippines
9727,TRINITY_DN35209_c1_g1_i1_1393,0.928571429,Non-Outlier,Indonesia
1304,TRINITY_DN35209_c1_g1_i1_1413,0.9375,Non-Outlier,Japan
5516,TRINITY_DN35209_c1_g1_i1_1413,0.9,Non-Outlier,Philippines
9728,TRINITY_DN35209_c1_g1_i1_1413,0.928571429,Non-Outlier,Indonesia
1305,TRINITY_DN35246_c0_g2_i1_163,0.375,Non-Outlier,Japan
5517,TRINITY_DN35246_c0_g2_i1_163,0.1,Non-Outlier,Philippines
