CHROM,POS,PI
TRINITY_DN39547_c0_g2_i1,132,0
TRINITY_DN39550_c0_g4_i2,205,0.525
TRINITY_DN39554_c1_g4_i1,367,0.325
TRINITY_DN39573_c0_g2_i1,1313,0.233333
TRINITY_DN39581_c0_g1_i1,675,0.125
TRINITY_DN39581_c0_g1_i1,950,0
TRINITY_DN39581_c0_g1_i1,1265,0.233333
TRINITY_DN39581_c0_g1_i1,1373,0
TRINITY_DN39581_c0_g1_i1,1446,0
TRINITY_DN39581_c0_g1_i1,1800,0
TRINITY_DN39588_c1_g1_i1,299,0
TRINITY_DN39590_c0_g6_i2,172,0
TRINITY_DN39590_c0_g6_i2,178,0
TRINITY_DN39626_c0_g4_i1,467,0
TRINITY_DN39626_c0_g4_i1,470,0.125
TRINITY_DN39626_c0_g4_i1,482,0.125
TRINITY_DN39626_c0_g4_i1,485,0.125
TRINITY_DN39626_c0_g4_i1,491,0.125
TRINITY_DN39626_c0_g4_i1,497,0.125
TRINITY_DN39626_c0_g4_i1,503,0.125
TRINITY_DN39626_c0_g4_i1,599,0.233333
TRINITY_DN39628_c0_g1_i2,1525,0.233333
TRINITY_DN39643_c0_g1_i1,104,0
TRINITY_DN39656_c0_g1_i1,679,0.5
TRINITY_DN39656_c0_g1_i1,694,0.4
TRINITY_DN39656_c0_g1_i1,712,0.233333
TRINITY_DN39675_c0_g2_i1,130,0.233333
TRINITY_DN39678_c0_g1_i1,88,0.4
TRINITY_DN39678_c0_g1_i1,192,0.125
TRINITY_DN39688_c0_g1_i2,1114,0.325
TRINITY_DN39688_c0_g1_i2,1230,0.125
TRINITY_DN39688_c0_g1_i2,1300,0.5
TRINITY_DN39688_c0_g1_i2,1989,0.458333
TRINITY_DN39695_c0_g1_i1,488,0.458333
TRINITY_DN39695_c0_g1_i1,513,0.533333
TRINITY_DN39695_c0_g1_i1,646,0.325
TRINITY_DN39695_c0_g1_i1,897,0.233333
TRINITY_DN39695_c0_g1_i1,972,0.233333
TRINITY_DN39697_c0_g1_i1,569,0
TRINITY_DN39697_c0_g1_i1,593,0.125
TRINITY_DN39697_c0_g1_i1,599,0.4
TRINITY_DN39697_c0_g1_i1,638,0.4
TRINITY_DN39697_c0_g1_i1,646,0
TRINITY_DN39697_c0_g1_i1,1514,0.125
TRINITY_DN39747_c0_g2_i1,789,0.125
TRINITY_DN39747_c0_g2_i1,791,0.125
TRINITY_DN39747_c0_g2_i1,794,0.125
TRINITY_DN39747_c0_g2_i1,812,0.125
TRINITY_DN39747_c0_g2_i1,818,0.125
TRINITY_DN39747_c0_g2_i1,824,0.125
TRINITY_DN39747_c0_g2_i1,831,0.125
TRINITY_DN39747_c0_g2_i1,833,0.125
TRINITY_DN39747_c0_g2_i1,836,0.125
TRINITY_DN39747_c0_g2_i1,842,0.125
TRINITY_DN39747_c0_g2_i1,848,0.125
TRINITY_DN39747_c0_g2_i1,849,0.125
TRINITY_DN39747_c0_g2_i1,851,0.125
TRINITY_DN39747_c0_g2_i1,878,0.125
TRINITY_DN39747_c0_g2_i1,883,0.125
TRINITY_DN39765_c0_g1_i1,1829,0
TRINITY_DN39765_c0_g1_i1,1836,0
TRINITY_DN39765_c0_g1_i1,1839,0
TRINITY_DN39765_c0_g1_i1,1840,0
TRINITY_DN39765_c0_g1_i1,1842,0
TRINITY_DN39765_c0_g1_i1,1845,0
TRINITY_DN39765_c0_g1_i1,1860,0
TRINITY_DN39765_c0_g1_i1,1864,0.5
TRINITY_DN39765_c0_g1_i1,1866,0
TRINITY_DN39765_c0_g1_i1,1870,0
TRINITY_DN39765_c0_g1_i1,1875,0
TRINITY_DN39765_c0_g1_i1,1876,0
TRINITY_DN39765_c0_g1_i1,1882,0
TRINITY_DN39765_c0_g1_i1,1884,0
TRINITY_DN39785_c1_g2_i1,1059,0.525
TRINITY_DN39785_c1_g2_i1,1089,0
TRINITY_DN39785_c1_g2_i1,1137,0.525
TRINITY_DN39785_c1_g2_i1,1272,0
TRINITY_DN39785_c1_g2_i1,1314,0
TRINITY_DN39793_c0_g2_i1,264,0.125
TRINITY_DN39795_c0_g4_i1,761,0
TRINITY_DN39795_c0_g4_i1,793,0
TRINITY_DN39795_c0_g4_i1,824,0.125
TRINITY_DN39795_c0_g4_i1,825,0.125
TRINITY_DN39817_c0_g2_i1,235,0
TRINITY_DN39831_c0_g2_i1,172,0.5
TRINITY_DN39831_c0_g4_i1,330,0
TRINITY_DN39838_c0_g2_i2,1714,0
TRINITY_DN39842_c1_g1_i3,52,0.533333
TRINITY_DN39842_c1_g1_i3,61,0.533333
TRINITY_DN39842_c1_g1_i3,74,0.125
TRINITY_DN39842_c1_g1_i3,136,0.533333
TRINITY_DN39852_c2_g3_i1,378,0
TRINITY_DN39852_c2_g3_i1,405,0
TRINITY_DN39852_c2_g3_i1,445,0
TRINITY_DN39852_c2_g3_i1,456,0.125
TRINITY_DN39856_c0_g1_i4,330,0.533333
TRINITY_DN39856_c0_g1_i4,363,0
TRINITY_DN39856_c0_g1_i4,377,0.233333
TRINITY_DN39856_c0_g1_i4,522,0.4
TRINITY_DN39856_c0_g1_i4,534,0
TRINITY_DN39856_c0_g1_i4,537,0.5
TRINITY_DN39856_c0_g1_i4,546,0
TRINITY_DN39856_c0_g1_i4,557,0.4
TRINITY_DN39856_c0_g1_i4,574,0
TRINITY_DN39856_c0_g1_i4,600,0.458333
TRINITY_DN39857_c0_g1_i2,281,0.458333
TRINITY_DN39887_c0_g3_i1,223,0.125
TRINITY_DN39887_c0_g3_i1,229,0.125
TRINITY_DN39887_c0_g3_i1,230,0.125
TRINITY_DN39887_c0_g3_i1,232,0.125
TRINITY_DN39887_c0_g3_i1,239,0.125
TRINITY_DN39887_c0_g3_i1,242,0
TRINITY_DN39887_c0_g3_i1,244,0.125
TRINITY_DN39887_c0_g3_i1,251,0.125
TRINITY_DN39887_c0_g3_i1,612,0
TRINITY_DN39927_c1_g1_i1,700,0
TRINITY_DN39927_c1_g1_i1,719,0
TRINITY_DN39927_c1_g1_i1,738,0
TRINITY_DN39927_c1_g1_i1,757,0.325
TRINITY_DN39927_c1_g1_i1,791,0
TRINITY_DN39927_c1_g1_i1,797,0
TRINITY_DN39927_c1_g1_i1,803,0
TRINITY_DN39927_c1_g1_i1,808,0
TRINITY_DN39932_c0_g1_i1,117,0.458333
TRINITY_DN39948_c0_g1_i1,429,0.525
TRINITY_DN39948_c0_g1_i1,446,0.233333
TRINITY_DN39948_c0_g1_i1,460,0.125
TRINITY_DN39948_c0_g1_i1,474,0.325
TRINITY_DN39948_c0_g1_i1,529,0.233333
TRINITY_DN39959_c0_g1_i1,1251,0.233333
TRINITY_DN39959_c0_g1_i1,1262,0.233333
TRINITY_DN39959_c0_g1_i1,1820,0.125
TRINITY_DN39971_c0_g1_i1,131,0.233333
TRINITY_DN39971_c0_g1_i1,133,0.325
TRINITY_DN39971_c0_g1_i1,256,0.125
TRINITY_DN39971_c0_g1_i1,276,0.5
TRINITY_DN39971_c0_g1_i1,604,0.125
TRINITY_DN39971_c0_g1_i1,609,0.125
TRINITY_DN39971_c0_g1_i1,611,0.125
TRINITY_DN39971_c0_g1_i1,621,0.125
TRINITY_DN39971_c0_g1_i2,515,0
TRINITY_DN39971_c0_g1_i2,518,0.525
TRINITY_DN39971_c0_g1_i2,540,0.125
TRINITY_DN39971_c0_g1_i2,569,0.325
TRINITY_DN39988_c0_g1_i1,308,0.458333
TRINITY_DN39996_c0_g3_i1,1386,0.233333
TRINITY_DN39996_c0_g3_i1,1397,0.5
TRINITY_DN474_c0_g1_i1,89,0
TRINITY_DN474_c0_g1_i1,160,0
TRINITY_DN474_c0_g1_i1,181,0.458333
TRINITY_DN474_c0_g1_i1,210,0.233333
TRINITY_DN474_c0_g1_i1,226,0.325
TRINITY_DN474_c0_g1_i1,257,0.458333
TRINITY_DN474_c0_g1_i1,283,0
TRINITY_DN474_c0_g1_i1,285,0.125
TRINITY_DN474_c0_g1_i1,307,0.125
TRINITY_DN4095_c0_g1_i1,121,0.4
TRINITY_DN4095_c0_g1_i1,150,0.233333
TRINITY_DN4095_c0_g1_i1,375,0.458333
TRINITY_DN4095_c0_g1_i1,382,0.525
TRINITY_DN4095_c0_g1_i1,387,0.458333
TRINITY_DN4095_c0_g1_i1,391,0.525
TRINITY_DN40005_c0_g1_i1,1100,0.525
TRINITY_DN40005_c0_g1_i1,1682,0.525
TRINITY_DN40005_c0_g1_i1,1697,0.525
TRINITY_DN40005_c0_g1_i1,1703,0.4
TRINITY_DN40005_c0_g1_i1,1769,0.125
TRINITY_DN40016_c0_g2_i1,547,0.325
TRINITY_DN40016_c0_g2_i1,600,0.533333
TRINITY_DN40016_c0_g2_i1,667,0.525
TRINITY_DN40016_c0_g2_i1,669,0.525
TRINITY_DN40016_c0_g2_i1,1077,0.233333
TRINITY_DN40016_c0_g2_i1,1102,0
TRINITY_DN40025_c0_g2_i1,1259,0
TRINITY_DN40025_c0_g2_i1,1271,0.125
TRINITY_DN40025_c0_g2_i1,1370,0.233333
TRINITY_DN40025_c0_g2_i1,1384,0.4
TRINITY_DN40047_c2_g2_i1,47,0.525
TRINITY_DN40047_c2_g2_i1,55,0.125
TRINITY_DN40047_c2_g2_i1,57,0.525
TRINITY_DN40047_c2_g2_i1,104,0.533333
TRINITY_DN40047_c2_g2_i1,107,0.533333
TRINITY_DN40047_c2_g2_i1,114,0.233333
TRINITY_DN40047_c2_g2_i1,115,0.533333
TRINITY_DN40047_c2_g2_i1,116,0.525
TRINITY_DN40047_c2_g2_i1,117,0.533333
TRINITY_DN40047_c2_g2_i1,126,0.458333
TRINITY_DN40047_c2_g2_i1,154,0.5
TRINITY_DN40047_c2_g11_i1,736,0
TRINITY_DN40047_c2_g29_i1,1279,0.525
TRINITY_DN40052_c0_g1_i1,271,0.125
TRINITY_DN40055_c0_g1_i1,208,0.125
TRINITY_DN40055_c0_g1_i1,220,0.233333
TRINITY_DN40055_c0_g1_i1,421,0.233333
TRINITY_DN40055_c0_g1_i1,679,0
TRINITY_DN40055_c0_g1_i1,1042,0.233333
TRINITY_DN40055_c1_g1_i1,393,0
TRINITY_DN40055_c2_g1_i1,651,0
TRINITY_DN40055_c2_g1_i1,794,0.325
TRINITY_DN40055_c2_g1_i1,1511,0.325
TRINITY_DN40057_c0_g1_i1,370,0.458333
TRINITY_DN40057_c0_g1_i1,371,0.125
TRINITY_DN40057_c0_g1_i1,373,0.458333
TRINITY_DN40057_c0_g1_i1,703,0.233333
TRINITY_DN40057_c0_g1_i1,808,0.325
TRINITY_DN40057_c0_g1_i1,890,0.525
TRINITY_DN40057_c0_g1_i1,901,0.525
TRINITY_DN40058_c1_g1_i1,158,0
TRINITY_DN40058_c1_g1_i1,1046,0.125
TRINITY_DN40058_c1_g1_i1,1049,0.125
TRINITY_DN40058_c1_g1_i1,1051,0.125
TRINITY_DN40058_c1_g1_i1,1052,0.125
TRINITY_DN40058_c1_g1_i1,1055,0.125
TRINITY_DN40058_c1_g1_i1,1058,0.125
TRINITY_DN40058_c1_g1_i1,1061,0.125
TRINITY_DN40058_c1_g1_i1,1064,0.125
TRINITY_DN40058_c1_g1_i1,1077,0.125
TRINITY_DN40058_c1_g1_i1,1340,0.125
TRINITY_DN40058_c1_g1_i1,1343,0.125
TRINITY_DN40058_c1_g1_i1,1349,0.125
TRINITY_DN40058_c1_g1_i1,1350,0.125
TRINITY_DN40058_c1_g1_i1,1352,0.125
TRINITY_DN40058_c1_g1_i1,1364,0.125
TRINITY_DN40062_c0_g1_i1,454,0
TRINITY_DN40070_c0_g3_i1,86,0.325
TRINITY_DN40070_c0_g3_i1,171,0.458333
TRINITY_DN40070_c0_g3_i1,275,0.125
TRINITY_DN40083_c0_g1_i2,356,0.458333
TRINITY_DN40083_c0_g2_i1,536,0
TRINITY_DN40083_c0_g2_i1,571,0.458333
TRINITY_DN40083_c0_g2_i1,576,0
TRINITY_DN40083_c0_g2_i1,578,0.525
TRINITY_DN40083_c0_g2_i1,586,0.125
TRINITY_DN40083_c0_g2_i1,587,0.125
TRINITY_DN40094_c0_g1_i1,337,0
TRINITY_DN40094_c0_g1_i1,493,0.125
TRINITY_DN40107_c0_g7_i1,244,0
TRINITY_DN40107_c0_g7_i1,248,0
TRINITY_DN40107_c0_g7_i1,256,0.4
TRINITY_DN40109_c2_g2_i1,1211,0
TRINITY_DN40122_c0_g2_i1,1457,0.125
TRINITY_DN40122_c0_g2_i1,1501,0.125
TRINITY_DN40122_c0_g2_i1,1508,0.325
TRINITY_DN40122_c0_g2_i1,1653,0.125
TRINITY_DN40129_c0_g1_i1,159,0.233333
TRINITY_DN40129_c0_g1_i1,163,0.325
TRINITY_DN40129_c0_g1_i1,417,0.233333
TRINITY_DN40129_c0_g1_i1,433,0.325
TRINITY_DN40129_c0_g1_i1,783,0
TRINITY_DN40129_c0_g1_i1,822,0.125
TRINITY_DN40129_c0_g1_i1,970,0.125
TRINITY_DN40129_c0_g1_i1,1084,0
TRINITY_DN40129_c0_g1_i1,1638,0.325
TRINITY_DN40129_c0_g1_i1,1663,0
TRINITY_DN40129_c0_g1_i1,1675,0.5
TRINITY_DN40129_c0_g1_i1,1730,0.525
TRINITY_DN40129_c0_g1_i1,1771,0.458333
TRINITY_DN40129_c0_g1_i1,1774,0.533333
TRINITY_DN40129_c0_g1_i1,1822,0.533333
TRINITY_DN40129_c0_g1_i1,1848,0.4
TRINITY_DN40129_c0_g1_i1,1861,0.4
TRINITY_DN40129_c0_g1_i1,1874,0.125
TRINITY_DN40129_c0_g1_i1,1902,0
TRINITY_DN40129_c0_g1_i1,1921,0.233333
TRINITY_DN40129_c0_g1_i1,1956,0.458333
TRINITY_DN40129_c0_g1_i1,2004,0
TRINITY_DN40129_c0_g1_i1,2201,0.233333
TRINITY_DN40129_c0_g1_i1,2235,0.233333
TRINITY_DN40129_c0_g1_i1,2241,0
TRINITY_DN40129_c0_g1_i1,2251,0
TRINITY_DN40129_c0_g1_i1,2296,0.458333
TRINITY_DN40129_c0_g1_i1,2352,0.325
TRINITY_DN40129_c0_g1_i1,2360,0.325
TRINITY_DN40129_c0_g1_i1,2369,0.233333
TRINITY_DN40129_c0_g1_i1,2426,0
TRINITY_DN40129_c0_g1_i1,2474,0.233333
TRINITY_DN40129_c0_g1_i1,2567,0.458333
TRINITY_DN40129_c0_g1_i1,2673,0.4
TRINITY_DN40129_c0_g1_i1,2683,0.125
TRINITY_DN40139_c0_g1_i2,841,0.458333
TRINITY_DN40139_c0_g1_i2,865,0.5
TRINITY_DN40139_c0_g1_i2,867,0
TRINITY_DN40139_c0_g1_i2,943,0.125
TRINITY_DN40143_c0_g4_i2,660,0.233333
TRINITY_DN40143_c0_g4_i2,698,0.4
TRINITY_DN40150_c2_g2_i1,446,0
TRINITY_DN40150_c2_g2_i1,506,0.233333
TRINITY_DN40150_c2_g2_i1,758,0.233333
TRINITY_DN40150_c2_g2_i1,782,0.5
TRINITY_DN40150_c2_g2_i1,1030,0.525
TRINITY_DN40150_c2_g2_i1,1584,0.233333
TRINITY_DN40150_c2_g2_i1,1709,0.233333
TRINITY_DN40150_c2_g3_i1,749,0.5
TRINITY_DN40150_c2_g3_i1,1079,0.525
TRINITY_DN40150_c2_g3_i1,1085,0.233333
TRINITY_DN40150_c2_g3_i1,1456,0.233333
TRINITY_DN40150_c2_g3_i1,1831,0
TRINITY_DN40152_c0_g1_i1,980,0.233333
TRINITY_DN40153_c0_g2_i1,227,0
TRINITY_DN40153_c0_g2_i1,240,0.325
TRINITY_DN40155_c0_g1_i3,1116,0.5
TRINITY_DN40155_c0_g1_i3,1130,0.5
TRINITY_DN40155_c0_g1_i3,1138,0.5
TRINITY_DN40155_c0_g1_i3,1141,0.5
TRINITY_DN40155_c0_g1_i3,1174,0.5
TRINITY_DN40166_c0_g1_i1,413,0
TRINITY_DN40166_c0_g3_i1,46,0
TRINITY_DN40166_c0_g3_i1,107,0.125
TRINITY_DN40166_c0_g4_i1,296,0
TRINITY_DN40167_c1_g1_i2,840,0.233333
TRINITY_DN40176_c1_g2_i1,166,0.125
TRINITY_DN40176_c1_g2_i1,963,0.233333
TRINITY_DN40176_c1_g2_i1,975,0.233333
TRINITY_DN40176_c1_g2_i1,981,0
TRINITY_DN40176_c1_g2_i1,998,0.125
TRINITY_DN40176_c1_g2_i1,1056,0.233333
TRINITY_DN40212_c2_g1_i1,405,0
TRINITY_DN40212_c2_g1_i1,422,0
TRINITY_DN40212_c2_g1_i1,431,0
TRINITY_DN40212_c2_g1_i1,455,0
TRINITY_DN40212_c2_g1_i1,458,0
TRINITY_DN40212_c2_g1_i1,461,0
TRINITY_DN40212_c2_g1_i1,467,0
TRINITY_DN40212_c2_g1_i1,473,0
TRINITY_DN40212_c2_g1_i1,476,0
TRINITY_DN40212_c2_g1_i1,500,0
TRINITY_DN40212_c2_g1_i1,506,0
TRINITY_DN40212_c2_g1_i1,530,0
TRINITY_DN40212_c2_g1_i1,554,0
TRINITY_DN40212_c2_g1_i1,563,0
TRINITY_DN40212_c2_g1_i1,800,0
TRINITY_DN40212_c2_g1_i1,801,0
TRINITY_DN40212_c2_g1_i1,806,0
TRINITY_DN40212_c2_g1_i1,809,0
TRINITY_DN40212_c2_g1_i1,815,0
TRINITY_DN40212_c2_g1_i1,821,0
TRINITY_DN40212_c2_g1_i1,824,0
TRINITY_DN40212_c2_g1_i1,857,0
TRINITY_DN40212_c2_g1_i1,860,0
TRINITY_DN40212_c2_g1_i1,862,0
TRINITY_DN40212_c2_g1_i1,869,0
TRINITY_DN40212_c2_g1_i1,872,0
TRINITY_DN40212_c2_g1_i1,875,0
TRINITY_DN40212_c2_g1_i1,878,0
TRINITY_DN40212_c2_g1_i1,884,0
TRINITY_DN40212_c2_g1_i1,890,0
TRINITY_DN40212_c2_g1_i1,893,0
TRINITY_DN40212_c2_g1_i1,896,0
TRINITY_DN40212_c2_g1_i1,899,0
TRINITY_DN40212_c2_g1_i1,1064,0.5
TRINITY_DN40212_c2_g1_i2,71,0.325
TRINITY_DN40212_c2_g1_i2,281,0.458333
TRINITY_DN40212_c2_g1_i2,361,0
TRINITY_DN40212_c2_g1_i2,368,0
TRINITY_DN40212_c2_g1_i2,448,0.325
TRINITY_DN40212_c2_g1_i2,544,0.233333
TRINITY_DN40212_c2_g1_i2,650,0.325
TRINITY_DN40212_c2_g1_i2,827,0
TRINITY_DN40212_c2_g1_i2,875,0.233333
TRINITY_DN40212_c2_g1_i2,887,0.325
TRINITY_DN40212_c2_g1_i2,1076,0.125
TRINITY_DN40212_c2_g1_i2,1108,0.125
TRINITY_DN40212_c2_g1_i2,1212,0.125
TRINITY_DN40212_c2_g1_i2,1223,0.233333
TRINITY_DN40212_c2_g3_i1,72,0.125
TRINITY_DN40212_c2_g3_i1,96,0
TRINITY_DN40212_c2_g4_i1,312,0
TRINITY_DN40215_c0_g3_i1,188,0
TRINITY_DN40219_c0_g1_i1,342,0.125
TRINITY_DN40219_c0_g1_i1,350,0.125
TRINITY_DN40219_c0_g1_i1,455,0
TRINITY_DN40220_c0_g1_i1,1386,0.233333
TRINITY_DN40220_c0_g1_i1,1450,0.4
TRINITY_DN40220_c0_g1_i1,1470,0.525
TRINITY_DN40220_c0_g1_i1,1471,0.125
TRINITY_DN40220_c0_g1_i1,1505,0.4
TRINITY_DN40220_c0_g1_i2,376,0.325
TRINITY_DN40222_c0_g2_i1,722,0
TRINITY_DN40233_c0_g2_i2,1080,0
TRINITY_DN40234_c0_g2_i1,181,0.125
TRINITY_DN40234_c0_g2_i1,187,0.125
TRINITY_DN40237_c0_g3_i1,200,0
TRINITY_DN40238_c0_g6_i1,584,0
TRINITY_DN40238_c0_g6_i1,592,0
TRINITY_DN40238_c0_g6_i1,598,0
TRINITY_DN40251_c0_g2_i1,482,0.325
TRINITY_DN40251_c0_g2_i1,498,0.233333
TRINITY_DN40251_c0_g2_i1,500,0.233333
TRINITY_DN40251_c0_g2_i1,503,0.233333
TRINITY_DN40251_c0_g2_i1,505,0
TRINITY_DN40251_c0_g2_i1,512,0
TRINITY_DN40251_c0_g2_i1,517,0.233333
TRINITY_DN40251_c0_g2_i1,537,0.233333
TRINITY_DN40251_c0_g2_i1,543,0
TRINITY_DN40251_c0_g2_i1,549,0.5
TRINITY_DN40251_c0_g2_i1,554,0.5
TRINITY_DN40251_c0_g2_i1,567,0.125
TRINITY_DN40251_c0_g2_i1,575,0.125
TRINITY_DN40251_c0_g2_i1,709,0.5
TRINITY_DN40251_c0_g2_i1,767,0.5
TRINITY_DN40251_c0_g2_i1,818,0.125
TRINITY_DN40256_c0_g1_i1,241,0
TRINITY_DN40256_c0_g1_i1,324,0
TRINITY_DN40256_c0_g1_i1,563,0.533333
TRINITY_DN40256_c0_g1_i1,938,0
TRINITY_DN40256_c0_g1_i1,940,0
TRINITY_DN40256_c0_g1_i1,949,0
TRINITY_DN40256_c0_g1_i1,959,0
TRINITY_DN40256_c0_g1_i1,1981,0
TRINITY_DN40256_c0_g1_i1,2360,0.125
TRINITY_DN40256_c0_g1_i1,2412,0.125
TRINITY_DN40256_c0_g1_i1,2422,0.125
TRINITY_DN40256_c0_g1_i1,2429,0.125
TRINITY_DN40256_c0_g1_i1,2432,0.125
TRINITY_DN40256_c0_g1_i1,2436,0.125
TRINITY_DN40256_c0_g1_i1,2925,0.125
TRINITY_DN40256_c0_g1_i1,3175,0.525
TRINITY_DN40256_c0_g1_i1,3725,0.125
TRINITY_DN40256_c0_g1_i1,3799,0.125
TRINITY_DN40256_c0_g1_i1,3842,0.125
TRINITY_DN40256_c0_g1_i1,3846,0.125
TRINITY_DN40256_c0_g1_i1,3882,0.125
TRINITY_DN40256_c0_g1_i1,3902,0
TRINITY_DN40256_c0_g1_i1,3903,0
TRINITY_DN40256_c0_g1_i1,3922,0
TRINITY_DN40256_c0_g1_i1,3928,0
TRINITY_DN40256_c0_g1_i1,3929,0
TRINITY_DN40256_c0_g1_i1,5163,0.125
TRINITY_DN40256_c0_g1_i1,5264,0.125
TRINITY_DN40256_c0_g1_i1,5288,0
TRINITY_DN40256_c0_g1_i1,5764,0.125
TRINITY_DN40256_c0_g1_i1,5766,0.125
TRINITY_DN40256_c0_g1_i1,5776,0.125
TRINITY_DN40256_c0_g1_i1,5938,0.525
TRINITY_DN40256_c0_g1_i1,6418,0
TRINITY_DN40256_c0_g1_i1,6596,0
TRINITY_DN40256_c0_g1_i1,7145,0
TRINITY_DN40264_c1_g3_i1,682,0.458333
TRINITY_DN40272_c0_g1_i1,155,0.4
TRINITY_DN40272_c0_g1_i1,421,0.525
TRINITY_DN40273_c1_g1_i1,971,0
TRINITY_DN40290_c10_g2_i2,202,0
TRINITY_DN40292_c0_g1_i3,175,0.233333
TRINITY_DN40292_c0_g1_i3,198,0.525
TRINITY_DN40292_c0_g1_i3,204,0.525
TRINITY_DN40296_c0_g2_i1,897,0.325
TRINITY_DN40305_c2_g1_i2,593,0
TRINITY_DN40305_c2_g1_i2,594,0.5
TRINITY_DN40305_c2_g2_i1,656,0.325
TRINITY_DN40305_c2_g2_i1,1221,0.325
TRINITY_DN40305_c2_g2_i1,1313,0.125
TRINITY_DN40315_c0_g2_i3,956,0.233333
TRINITY_DN40315_c0_g2_i3,959,0.233333
TRINITY_DN40315_c0_g2_i3,987,0.325
TRINITY_DN40317_c0_g1_i1,176,0.125
TRINITY_DN40317_c0_g1_i1,800,0
TRINITY_DN40324_c2_g1_i1,318,0.233333
TRINITY_DN40324_c2_g1_i1,338,0.125
TRINITY_DN40324_c2_g1_i1,348,0
TRINITY_DN40324_c2_g1_i1,352,0
TRINITY_DN40324_c2_g1_i1,353,0
TRINITY_DN40324_c2_g1_i1,361,0.4
TRINITY_DN40324_c2_g1_i1,561,0.325
TRINITY_DN40325_c0_g1_i1,182,0.125
TRINITY_DN40327_c0_g1_i1,246,0.458333
TRINITY_DN40327_c0_g1_i1,345,0.525
TRINITY_DN40327_c0_g1_i1,350,0.5
TRINITY_DN40327_c0_g1_i1,445,0.325
TRINITY_DN40327_c0_g1_i1,482,0.125
TRINITY_DN40327_c0_g1_i1,484,0.125
TRINITY_DN40327_c0_g7_i1,587,0.325
TRINITY_DN40334_c2_g1_i1,735,0
TRINITY_DN40334_c4_g1_i5,323,0
TRINITY_DN40341_c0_g2_i1,212,0.125
TRINITY_DN40341_c0_g2_i1,288,0.525
TRINITY_DN40341_c0_g2_i1,309,0.125
TRINITY_DN40341_c0_g2_i1,312,0.525
TRINITY_DN40341_c0_g2_i1,519,0.458333
TRINITY_DN40341_c0_g2_i1,1111,0.125
TRINITY_DN40349_c1_g1_i1,162,0.325
TRINITY_DN40349_c1_g1_i1,177,0.458333
TRINITY_DN40349_c1_g1_i1,254,0.4
TRINITY_DN40349_c1_g1_i1,275,0.4
TRINITY_DN40349_c1_g1_i1,282,0.4
TRINITY_DN40349_c1_g1_i1,283,0.4
TRINITY_DN40349_c1_g1_i1,293,0.233333
TRINITY_DN40349_c1_g1_i1,297,0.4
TRINITY_DN40349_c1_g1_i1,311,0.4
TRINITY_DN40349_c1_g1_i1,318,0
TRINITY_DN40349_c1_g1_i1,346,0.5
TRINITY_DN40349_c1_g4_i1,437,0.4
TRINITY_DN40349_c1_g4_i1,439,0.4
TRINITY_DN40349_c1_g4_i1,440,0.4
TRINITY_DN40349_c1_g4_i1,510,0.525
TRINITY_DN40349_c1_g4_i1,531,0.233333
TRINITY_DN40349_c1_g4_i1,535,0.458333
TRINITY_DN40349_c1_g4_i1,564,0.233333
TRINITY_DN40349_c1_g4_i1,606,0.233333
TRINITY_DN40349_c1_g4_i1,636,0.325
TRINITY_DN40349_c1_g4_i1,654,0.325
TRINITY_DN40349_c1_g12_i1,280,0.125
TRINITY_DN40349_c1_g12_i1,314,0.233333
TRINITY_DN40349_c1_g12_i1,315,0.233333
TRINITY_DN40349_c1_g12_i1,322,0.233333
TRINITY_DN40349_c1_g12_i1,345,0.125
TRINITY_DN40349_c1_g12_i1,354,0.4
TRINITY_DN40349_c1_g12_i1,372,0
TRINITY_DN40349_c1_g12_i1,374,0
TRINITY_DN40360_c2_g1_i1,100,0.233333
TRINITY_DN40360_c2_g1_i1,107,0.125
TRINITY_DN40360_c2_g1_i1,138,0.533333
TRINITY_DN40360_c2_g1_i1,159,0.125
TRINITY_DN40360_c2_g1_i1,204,0.4
TRINITY_DN40360_c2_g1_i1,210,0
TRINITY_DN40360_c2_g1_i2,212,0.125
TRINITY_DN40360_c2_g1_i2,224,0.525
TRINITY_DN40360_c2_g1_i2,227,0.125
TRINITY_DN40360_c2_g1_i2,230,0.5
TRINITY_DN40360_c2_g1_i2,232,0.125
TRINITY_DN40360_c2_g1_i2,239,0.125
TRINITY_DN40360_c2_g1_i2,254,0.125
TRINITY_DN40360_c2_g1_i2,263,0.125
TRINITY_DN40360_c2_g1_i2,272,0
TRINITY_DN40360_c2_g1_i2,278,0
TRINITY_DN40360_c2_g1_i2,290,0.125
TRINITY_DN40360_c2_g2_i4,295,0.233333
TRINITY_DN40360_c2_g2_i4,313,0.125
TRINITY_DN40360_c2_g2_i4,325,0.125
TRINITY_DN40360_c2_g2_i4,331,0.125
TRINITY_DN40360_c2_g2_i4,340,0.233333
TRINITY_DN40360_c2_g2_i4,346,0.125
TRINITY_DN40360_c2_g2_i4,349,0.458333
TRINITY_DN40360_c2_g2_i4,364,0.233333
TRINITY_DN40360_c2_g2_i4,388,0
TRINITY_DN40360_c2_g2_i4,391,0
TRINITY_DN40360_c2_g2_i4,448,0.325
TRINITY_DN40360_c2_g2_i7,467,0.325
TRINITY_DN40360_c2_g2_i7,539,0
TRINITY_DN40360_c2_g2_i7,542,0
TRINITY_DN40364_c2_g1_i1,414,0.533333
TRINITY_DN40364_c2_g1_i1,501,0.5
